,0
2006-01-03,0.8498177245463774
2006-01-04,0.8193314200092887
2006-01-05,0.7725693204174734
2006-01-06,0.8787867540491271
2006-01-09,0.7810456168491116
2006-01-10,0.7838226642729973
2006-01-11,0.7797457180654632
2006-01-12,0.6605894507581489
2006-01-13,0.7993801356788361
2006-01-17,0.8112400750443686
2006-01-18,0.7111461633109901
2006-01-19,0.8135303151908231
2006-01-20,0.8936463981357603
2006-01-23,0.709459220725158
2006-01-24,0.6377983090878362
2006-01-25,0.8258575448423686
2006-01-26,0.8705026227680348
2006-01-27,0.7779446972647168
2006-01-30,0.8112379254688297
2006-01-31,0.7534500031737251
2006-02-01,0.6638107727054146
2006-02-02,0.7748315195247341
2006-02-03,0.7918739585822373
2006-02-06,0.8038666912455654
2006-02-07,0.8560539105238563
2006-02-08,0.8967265961296058
2006-02-09,0.8668622717158894
2006-02-10,0.8613733271507897
2006-02-13,0.8272510840294947
2006-02-14,0.8042613458499561
2006-02-15,0.8682837036854418
2006-02-16,0.7660808426755074
2006-02-17,0.8947108659313014
2006-02-21,0.8371554696480749
2006-02-22,0.7909405061308893
2006-02-23,0.9317344275619579
2006-02-24,0.9308608963037476
2006-02-27,0.8121240152097489
2006-02-28,0.8831313224758109
2006-03-01,0.8065539448069191
2006-03-02,0.7972033772024312
2006-03-03,0.7292391694982957
2006-03-06,0.7110560449714634
2006-03-07,0.9096002820163408
2006-03-08,0.7274126115548697
2006-03-09,0.9036959777941878
2006-03-10,0.971960270877139
2006-03-13,0.8911371046020002
2006-03-14,0.8583928001743497
2006-03-15,0.8572169061479287
2006-03-16,0.7489861597571444
2006-03-17,0.8405337467997884
2006-03-20,1.0424043104303742
2006-03-21,0.7459449479168727
2006-03-22,0.7879201390127923
2006-03-23,0.8735968673359167
2006-03-24,0.8400430526283275
2006-03-27,0.7515046290855933
2006-03-28,0.8047070144588833
2006-03-29,0.8943299081400866
2006-03-30,0.886899301095764
2006-03-31,0.8489836064894416
2006-04-03,0.7881191106096728
2006-04-04,0.803588610701848
2006-04-05,0.8805112065367084
2006-04-06,0.7760720350405814
2006-04-07,0.8521384565651113
2006-04-10,0.8256101732391801
2006-04-11,0.8507050756981926
2006-04-12,0.8461863907425888
2006-04-13,0.844663899233161
2006-04-17,0.8376154451756299
2006-04-18,0.9033972616480375
2006-04-19,0.849044825165929
2006-04-20,0.8585037552019164
2006-04-21,0.8430489942772122
2006-04-24,0.9695904812210758
2006-04-25,0.9500274496291269
2006-04-26,0.8076233422878327
2006-04-27,0.7947247181681436
2006-04-28,0.8822018257106717
2006-05-01,0.9436435800811801
2006-05-02,0.8280857143988384
2006-05-03,0.7965146745977183
2006-05-04,1.002309104797222
2006-05-05,0.8769994485072802
2006-05-08,0.8773382000570451
2006-05-09,0.8992958627622177
2006-05-10,0.9448987137275252
2006-05-11,0.8554775461118342
2006-05-12,0.9599295477003702
2006-05-15,0.6467420876045993
2006-05-16,0.7989604338417364
2006-05-17,0.838957261331757
2006-05-18,0.8327179515875212
2006-05-19,0.6420517980047092
2006-05-22,0.87919806676995
2006-05-23,0.7524756704422311
2006-05-24,0.9141813817058285
2006-05-25,0.8453479559057167
2006-05-26,0.8864848584329874
2006-05-30,0.7133395528400062
2006-05-31,0.9787295804012854
2006-06-01,0.9624278994871096
2006-06-02,0.7415115699236168
2006-06-05,0.9701759085351775
2006-06-06,0.8854798744641756
2006-06-07,0.8464139587899198
2006-06-08,1.0106519459449714
2006-06-09,1.115901522968904
2006-06-12,1.0092624320593115
2006-06-13,0.7238775642049334
2006-06-14,0.6966131906245885
2006-06-15,0.9149517378664227
2006-06-16,0.5965779759422378
2006-06-19,0.9644909685065124
2006-06-20,0.764698414959798
2006-06-21,0.7395855265013098
2006-06-22,1.0233700729357995
2006-06-23,0.9416375219882448
2006-06-26,0.8492533819031353
2006-06-27,0.8631441113669842
2006-06-28,0.9714221930666678
2006-06-29,0.7754747771361461
2006-06-30,0.8007912146848661
2006-07-03,0.9430243656097199
2006-07-05,0.8961977759899991
2006-07-06,0.9532777576235982
2006-07-07,0.7976055164453966
2006-07-10,0.8439666853710531
2006-07-11,0.8947221185039913
2006-07-12,0.8848006527613943
2006-07-13,0.8232318343028051
2006-07-14,0.679224598867245
2006-07-17,0.6470284407683078
2006-07-18,0.8866739759608395
2006-07-19,0.8561056486306006
2006-07-20,0.9896704548132879
2006-07-21,1.1169348510837658
2006-07-24,0.7801373934232779
2006-07-25,0.9877938571666357
2006-07-26,0.6791400886013896
2006-07-27,0.9044020278938646
2006-07-28,0.8713870978077969
2006-07-31,0.8779644882454457
2006-08-01,0.8590953339451625
2006-08-02,0.9744443833227427
2006-08-03,0.8444534861036892
2006-08-04,0.710520335548704
2006-08-07,0.9258879200180858
2006-08-08,0.8359433527948765
2006-08-09,0.7729833684945513
2006-08-10,0.5234121398933643
2006-08-11,0.8560275200461376
2006-08-14,0.7348401783338945
2006-08-15,0.7087236682375118
2006-08-16,0.8532017977243628
2006-08-17,0.6291783329266788
2006-08-18,0.8262101018298657
2006-08-21,0.8581351435896443
2006-08-22,0.7991143575364985
2006-08-23,0.710090381922571
2006-08-24,0.866994177909614
2006-08-25,0.8228549176251614
2006-08-28,0.8519021574708711
2006-08-29,0.8134763107900445
2006-08-30,0.7527259184578647
2006-08-31,0.7097017277013733
2006-09-01,0.8000291625628602
2006-09-05,0.8530606818202485
2006-09-06,0.7674890630331281
2006-09-07,0.8754516742511083
2006-09-08,0.8818593881144137
2006-09-11,0.7996129968251098
2006-09-12,0.6642315509501806
2006-09-13,0.5810189303451075
2006-09-14,0.857633778303142
2006-09-15,0.959478821256281
2006-09-18,0.9686307153704
2006-09-19,0.8238037197465577
2006-09-20,1.0383496690332676
2006-09-21,0.7110097491736984
2006-09-22,0.8830791213196081
2006-09-25,0.7919015333097812
2006-09-26,0.8733627444313505
2006-09-27,0.6281558587248051
2006-09-28,0.747689311373966
2006-09-29,0.7841119541023058
2006-10-02,0.9831160214098809
2006-10-03,1.0394116953382597
2006-10-04,0.8559871887840493
2006-10-05,0.7092777027592216
2006-10-06,0.9017632358414555
2006-10-09,0.9284578965397237
2006-10-10,0.7634783192699848
2006-10-11,0.8274157626294307
2006-10-12,0.9299937400864746
2006-10-13,0.8711917470348813
2006-10-16,0.6811707408805628
2006-10-17,0.7426870090808235
2006-10-18,0.9265640749355688
2006-10-19,0.807432739481962
2006-10-20,1.0035335315179519
2006-10-23,0.8655929571334193
2006-10-24,0.8779815452017197
2006-10-25,0.7871293973701413
2006-10-26,0.7305025093476453
2006-10-27,0.8028110751326436
2006-10-30,0.9117599103790957
2006-10-31,0.8547975546164739
2006-11-01,0.7750301157102661
2006-11-02,0.6664254185575205
2006-11-03,0.7510245389269474
2006-11-06,0.7339586659156474
2006-11-07,0.7784862572794441
2006-11-08,0.9571409017887151
2006-11-09,0.816190164318571
2006-11-10,0.7107944840384511
2006-11-13,1.0070914006004563
2006-11-14,0.8616371820010298
2006-11-15,0.7766218390593107
2006-11-16,0.7883918957915412
2006-11-17,0.8832410697169566
2006-11-20,0.9727655206247348
2006-11-21,0.8215986278730474
2006-11-22,0.8550887903575779
2006-11-24,0.9033908486345278
2006-11-27,0.7949529750372497
2006-11-28,0.7871558896524655
2006-11-29,0.921445069902092
2006-11-30,0.8566583551537696
2006-12-01,0.8934745107261125
2006-12-04,0.7868335976373563
2006-12-05,1.0127212084063726
2006-12-06,0.9671570791019184
2006-12-07,0.9222647944621123
2006-12-08,0.8417251913757455
2006-12-11,0.8050331083422568
2006-12-12,0.8478104580885677
2006-12-13,0.819849059277751
2006-12-14,0.7937697163347777
2006-12-15,0.7595163030851249
2006-12-18,0.988243370150457
2006-12-19,0.8259834199487817
2006-12-20,0.9826333941426995
2006-12-21,0.8804904806700828
2006-12-22,0.714430010784207
2006-12-26,0.6970177103541607
2006-12-27,0.8325429650064484
2006-12-28,0.840529219918198
2006-12-29,0.8251746597765157
2007-01-03,1.1528672768671862
2007-01-04,1.4056744512569872
2007-01-05,1.3124071555035686
2007-01-08,1.0564523094459028
2007-01-09,1.2783872679101353
2007-01-10,1.2671561805777742
2007-01-11,1.1616807565932978
2007-01-12,1.00189101885034
2007-01-16,1.202193451634553
2007-01-17,1.2650553688198332
2007-01-18,1.2078705157531708
2007-01-19,1.1352718574639424
2007-01-22,1.242294894102266
2007-01-23,1.161443061719297
2007-01-24,1.1884230883965827
2007-01-25,1.0129910950813237
2007-01-26,1.164485496283787
2007-01-29,1.2145595215894658
2007-01-30,1.1726792552885974
2007-01-31,1.1719312303607734
2007-02-01,1.185944976263714
2007-02-02,1.1125865215790194
2007-02-05,1.184116080151624
2007-02-06,1.1988857645268316
2007-02-07,1.1479461731697496
2007-02-08,1.0141822782610024
2007-02-09,1.2027598356195566
2007-02-12,1.2385843272335109
2007-02-13,1.3174492132207334
2007-02-14,1.2615262014540356
2007-02-15,1.2553761644002082
2007-02-16,1.2064564069387584
2007-02-20,1.1977498594287126
2007-02-21,1.1237109745359843
