Mode,Fold,Train,Test,Factor,OOS_Gross_IR,OOS_Turnover,OOS_Net_IR
Baseline,0,2001-01-01 to 2005-12-31,2006-01-01 to 2006-12-31,"cs_rank(-1 * decay_linear(stddev(delta(close, 1), 20), 20) + volume / (vwap + 1e-5))",0.5016231503101308,55.881533094267425,-3.911184995059786
Baseline,1,2002-01-01 to 2006-12-31,2007-01-01 to 2007-12-31,"rank(-1 * stddev(delta(close, 1), 20) / (sma(volume, 20) + 1e-5)) + rank(vwap - close)",1.6853211679609437,251.6835572594717,-17.170514739493086
Baseline,2,2003-01-01 to 2007-12-31,2008-01-01 to 2008-12-31,"rank(-1 * (stddev(delta(close, 1), 20) / (stddev(volume, 20) + 1e-5)) + cs_rank(volume / (vwap + 1e-5)) + ts_rank(vwap - close, 20))",2.712370501773765,176.969887900952,-5.798183122762777
Baseline,3,2004-01-01 to 2008-12-31,2009-01-01 to 2009-12-31,"cs_rank(-1 * stddev(delta(close, 1), 20) + cs_rank((vwap - close) / (high - low + 1e-5)))",2.054793528971042,189.42200554241253,-5.897958284317003
Baseline,4,2005-01-01 to 2009-12-31,2010-01-01 to 2010-12-31,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(vwap - close, 20))",0.18993356676830767,169.1599395673393,-10.263084149375207
Baseline,5,2006-01-01 to 2010-12-31,2011-01-01 to 2011-12-31,"cs_rank(-1 * (stddev(delta(close, 1), 20) + decay_linear(close, 20) + zscore(vwap, 20)))",-0.1253927385629231,7.5741741205436135,-0.539005433183596
Baseline,6,2007-01-01 to 2011-12-31,2012-01-01 to 2012-12-31,"rank(-1 * (stddev(delta(close, 1), 20) + decay_linear(close, 20) * cs_rank(close)))",1.738280958836249,5.664752976643439,1.368721368003535
Baseline,7,2008-01-01 to 2012-12-31,2013-01-01 to 2013-12-31,"cs_rank(-1 * (stddev(close, 20) / (stddev(volume, 20) + 1e-5) + ts_rank(close - vwap, 20) + decay_linear(close - vwap, 20)))",1.1842519791455415,316.7212082030473,-25.21649131002647
Baseline,8,2009-01-01 to 2013-12-31,2014-01-01 to 2014-12-31,"rank(-1 * decay_linear(stddev(delta(close, 1), 20), 20) + cs_rank(vwap - close))",1.119189129272154,177.16297596526567,-10.042686974726886
Baseline,9,2010-01-01 to 2014-12-31,2015-01-01 to 2015-12-31,"cs_rank(-1 * zscore(stddev(delta(close, 1), 20), 20)) + cs_rank((vwap - close) / (vwap + 1e-5))",0.4502407391156996,260.7972830145825,-14.432624879032947
Baseline,10,2011-01-01 to 2015-12-31,2016-01-01 to 2016-12-31,"rank(-1 * stddev(delta(close, 1), 20)) * cs_rank(volume) * ts_rank(close, 60)",1.6699410556066863,56.18650912433371,-1.2979336413728362
Baseline,11,2012-01-01 to 2016-12-31,2017-01-01 to 2017-12-31,"rank(-1 * (stddev(delta(close, 1), 20) + decay_linear(cs_rank(close - open), 20)))",-0.5646754506384348,23.30092742572829,-1.9192290455420746
Baseline,12,2013-01-01 to 2017-12-31,2018-01-01 to 2018-12-31,"rank(-1 * (stddev(delta(close, 1), 20) + decay_linear(ts_rank(volume, 20), 20)))",-0.8297845857693117,19.529506957772483,-1.8059946485626241
Baseline,13,2014-01-01 to 2018-12-31,2019-01-01 to 2019-12-31,"rank(-1 * (stddev(delta(close, 1), 20) * cs_rank(volume) * cs_rank(high - low) * cs_rank(close - open)))",-0.495214030137934,219.32830303166415,-15.75409775960897
Baseline,14,2015-01-01 to 2019-12-31,2020-01-01 to 2020-12-31,"rank(-1 * decay_linear(zscore(close - open, 20), 20) + cs_rank(volume) + ts_rank(vwap - close, 20))",1.0973181452961707,199.73254952024206,-4.56532405111424
Baseline,15,2016-01-01 to 2020-12-31,2021-01-01 to 2021-12-31,"cs_rank(-1 * ts_rank(stddev(delta(close, 1), 20), 20) + cs_rank(vwap - close))",-0.4067292028500098,243.48719687468991,-8.513042203325911
Baseline,16,2017-01-01 to 2021-12-31,2022-01-01 to 2022-12-31,"cs_rank(-1 * stddev(delta(close, 1), 20) + volume / (close + 1e-5))",0.05397433480885881,33.055391880293854,-1.2317928991005338
Baseline,17,2018-01-01 to 2022-12-31,2023-01-01 to 2023-12-31,"rank(-1 * stddev(delta(close, 1), 20) + zscore(vwap - close, 20))",-0.424539157822574,140.77492467831357,-9.05341157461898
Baseline,18,2019-01-01 to 2023-12-31,2024-01-01 to 2024-12-31,"rank(-1 * decay_linear(stddev(delta(close, 1), 20), 50) + cs_rank(volume))",1.2349526660671237,12.358914859824399,0.6311715425918684
