iteration,mode,factor_code,error,Gross_IR,Turnover,Cost_Impact,Net_IR,node_count,reward
0,baseline,"rank(-1 * stddev(delta(close, 1), 20))",,0.7306400091379665,17.11818582213108,0.08743244578108754,0.14382805424537162,5,0.7306400091379665
1,baseline,"rank(-1 * cs_rank(stddev(delta(close, 1), 20)))",,0.7306400091379665,17.11818582213108,0.08743244578108754,0.14382805424537162,6,0.7306400091379665
2,baseline,"rank(-1 * cs_rank(stddev(delta(close, 1), 20) / (volume + 1e-5)))",,1.0964176784701265,46.64388098603244,0.25741799971322005,-1.3302492835336395,8,1.0964176784701265
3,baseline,"rank(-1 * cs_rank(stddev(delta(close, 1), 20) / (volume + 1e-5) * decay_linear(close, 20)))",,1.4020276900906485,33.8207587058868,0.18037998027790755,-0.3028049354111292,10,1.3020276900906484
4,baseline,"rank(-1 * cs_rank(stddev(delta(close, 1), 20) / (volume + 1e-5)))",,1.0964176784701265,46.64388098603244,0.25741799971322005,-1.3302492835336395,8,1.0964176784701265
5,baseline,"rank(-1 * cs_rank(stddev(delta(close, 1), 20) / (volume + 1e-5) * decay_linear(close, 20)))",,1.4020276900906485,33.8207587058868,0.18037998027790755,-0.3028049354111292,10,1.3020276900906484
6,baseline,"rank(-1 * cs_rank(stddev(delta(close, 1), 20) / (volume + 1e-5) * decay_linear(close, 20)))",,1.4020276900906485,33.8207587058868,0.18037998027790755,-0.3028049354111292,10,1.3020276900906484
7,baseline,"rank(-1 * cs_rank(stddev(delta(close, 1), 20) / (volume + 1e-5) * decay_linear(close, 20)))",,1.4020276900906485,33.8207587058868,0.18037998027790755,-0.3028049354111292,10,1.3020276900906484
8,baseline,"rank(-1 * cs_rank(stddev(delta(close, 1), 20) / (volume + 1e-5)))",,1.0964176784701265,46.64388098603244,0.25741799971322005,-1.3302492835336395,8,1.0964176784701265
9,baseline,"rank(-1 * cs_rank(stddev(delta(close, 1), 20) / (volume + 1e-5) * decay_linear(close, 20)))",,1.4020276900906485,33.8207587058868,0.18037998027790755,-0.3028049354111292,10,1.3020276900906484
10,baseline,"rank(-1 * cs_rank(stddev(delta(close, 1), 20) / (volume + 1e-5)))",,1.0964176784701265,46.64388098603244,0.25741799971322005,-1.3302492835336395,8,1.0964176784701265
11,baseline,"rank(-1 * cs_rank(stddev(delta(close, 1), 20) / (volume + 1e-5) * decay_linear(close, 20)))",,1.4020276900906485,33.8207587058868,0.18037998027790755,-0.3028049354111292,10,1.3020276900906484
12,baseline,"rank(-1 * cs_rank(stddev(delta(close, 1), 20) / (volume + 1e-5)))",,1.0964176784701265,46.64388098603244,0.25741799971322005,-1.3302492835336395,8,1.0964176784701265
13,baseline,"rank(-1 * cs_rank(stddev(delta(close, 1), 20) / (volume + 1e-5) * decay_linear(close, 20)))",,1.4020276900906485,33.8207587058868,0.18037998027790755,-0.3028049354111292,10,1.3020276900906484
14,baseline,"rank(-1 * cs_rank(stddev(delta(close, 1), 20) / (volume + 1e-5)))",,1.0964176784701265,46.64388098603244,0.25741799971322005,-1.3302492835336395,8,1.0964176784701265
