iteration,mode,factor_code,error,Gross_IR,Turnover,Cost_Impact,Net_IR,node_count,reward
0,baseline,"rank(-1 * zscore(volume, 20))",,-0.9707565654341322,242.40700877903552,1.1997550473334522,-17.781608268552404,4.0,-0.9707565654341322
1,baseline,cs_rank((close - open) / (high - low)),Rejected by AST anti-pattern guardrails: UNPROTECTED_DIVISION: a division's denominator is not epsilon-protected (x / (y + 1e-5)) or a ranked value — it could be zero.,,,,,,-inf
2,baseline,"rank(-1 * zscore(volume, 20) * cs_rank((high - low) / (high + low + 1e-5)))",,-0.8258011328146729,243.12059219946315,1.2587421793162217,-15.686027543909203,10.0,-0.9258011328146729
3,baseline,"rank(-1 * zscore(volume, 20) * (high - low) / (high + low + 1e-5))",,-0.8228224012278791,238.09938023280293,1.232041492945181,-15.706208848050329,9.0,-0.8728224012278791
4,baseline,"cs_rank(-1 * zscore(volume, 20) * (high - low) / (high + low + 1e-5))",,-0.8228224012278791,238.09938023280293,1.232041492945181,-15.706208848050329,9.0,-0.8728224012278791
5,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5))",,0.8228224012278788,238.09938023280293,1.232041492945181,-14.3073724165399,7.0,0.8228224012278788
6,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * decay_linear(close, 50))",,1.1166475748799867,223.3882908676605,1.1293190306495093,-14.856606832199525,9.0,1.0666475748799866
7,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close)",,1.1298735872588026,223.38979426715247,1.1289059294444557,-14.91481649244172,8.0,1.1298735872588026
8,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close * decay_linear(close, 50))",,1.06204894444287,211.32674783129147,1.0588283490708161,-14.500703699724731,10.0,0.96204894444287
9,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close)",,1.1298735872588026,223.38979426715247,1.1289059294444557,-14.91481649244172,8.0,1.1298735872588026
10,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close * decay_linear(close, 5))",,1.0609712092526962,211.31506284018295,1.0586360098738767,-14.505677421475385,10.0,0.9609712092526962
11,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close * decay_linear(close, 5))",,1.0609712092526962,211.31506284018295,1.0586360098738767,-14.505677421475385,10.0,0.9609712092526962
12,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * decay_linear(close, 5))",,1.1268204857364281,223.38249283175256,1.1288754988651504,-14.917571027476267,9.0,1.076820485736428
13,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close)",,1.1298735872588026,223.38979426715247,1.1289059294444557,-14.91481649244172,8.0,1.1298735872588026
14,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * decay_linear(close, 20))",,1.1255019542865412,223.38685396268548,1.128965307123146,-14.889669489469025,9.0,1.0755019542865412
15,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close)",,1.1298735872588026,223.38979426715247,1.1289059294444557,-14.91481649244172,8.0,1.1298735872588026
16,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close * decay_linear(close, 20))",,1.0618016913636021,211.30308990040575,1.05851790936665,-14.502847305728853,10.0,0.9618016913636022
17,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close)",,1.1298735872588026,223.38979426715247,1.1289059294444557,-14.91481649244172,8.0,1.1298735872588026
18,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close * decay_linear(close, 10))",,1.0607904477146717,211.29348173760522,1.0585161170146777,-14.502814964115334,10.0,0.9607904477146717
19,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close * decay_linear(close, 10))",,1.0607904477146717,211.29348173760522,1.0585161170146777,-14.502814964115334,10.0,0.9607904477146717
20,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close)",,1.1298735872588026,223.38979426715247,1.1289059294444557,-14.91481649244172,8.0,1.1298735872588026
21,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close * decay_linear(close, 20))",,1.0618016913636021,211.30308990040575,1.05851790936665,-14.502847305728853,10.0,0.9618016913636022
22,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close)",,1.1298735872588026,223.38979426715247,1.1289059294444557,-14.91481649244172,8.0,1.1298735872588026
23,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close * decay_linear(close, 20))",,1.0618016913636021,211.30308990040575,1.05851790936665,-14.502847305728853,10.0,0.9618016913636022
24,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close)",,1.1298735872588026,223.38979426715247,1.1289059294444557,-14.91481649244172,8.0,1.1298735872588026
25,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close * decay_linear(high - low, 20))",,1.024707300892436,210.04015421515132,1.073443655049655,-14.189123849579847,11.0,0.8747073008924359
26,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close)",,1.1298735872588026,223.38979426715247,1.1289059294444557,-14.91481649244172,8.0,1.1298735872588026
27,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close * decay_linear(close, 20))",,1.0618016913636021,211.30308990040575,1.05851790936665,-14.502847305728853,10.0,0.9618016913636022
28,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close)",,1.1298735872588026,223.38979426715247,1.1289059294444557,-14.91481649244172,8.0,1.1298735872588026
29,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close * decay_linear(ts_rank(close, 20), 5))",,1.0305672958131187,219.637273495442,1.1057330715464784,-15.1874037405851,11.0,0.8805672958131187
30,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close * decay_linear(close, 5))",,1.0609712092526962,211.31506284018295,1.0586360098738767,-14.505677421475385,10.0,0.9609712092526962
31,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close * decay_linear(close, 5))",,1.0609712092526962,211.31506284018295,1.0586360098738767,-14.505677421475385,10.0,0.9609712092526962
32,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close)",,1.1298735872588026,223.38979426715247,1.1289059294444557,-14.91481649244172,8.0,1.1298735872588026
33,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close * sma(close, 50))",,1.0577283725792632,211.32753261333826,1.0589791841705876,-14.49675701663633,10.0,0.9577283725792632
34,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close)",,1.1298735872588026,223.38979426715247,1.1289059294444557,-14.91481649244172,8.0,1.1298735872588026
35,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close * decay_linear(close, 60))",,1.059064537535202,211.32555317355673,1.0588616757590716,-14.5028841690199,10.0,0.9590645375352019
36,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close)",,1.1298735872588026,223.38979426715247,1.1289059294444557,-14.91481649244172,8.0,1.1298735872588026
37,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close * decay_linear(zscore(close, 20), 10))",,0.3218838271898246,219.09491739307376,1.1143535603827226,-16.355373147409175,11.0,0.1718838271898246
38,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close)",,1.1298735872588026,223.38979426715247,1.1289059294444557,-14.91481649244172,8.0,1.1298735872588026
39,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * decay_linear(close, 20))",,1.1255019542865412,223.38685396268548,1.128965307123146,-14.889669489469025,9.0,1.0755019542865412
40,baseline,"cs_rank(zscore(volume, 20) * (high - low) / (high + low + 1e-5) * close)",,1.1298735872588026,223.38979426715247,1.1289059294444557,-14.91481649244172,8.0,1.1298735872588026
