iteration,mode,factor_code,error,Gross_IR,Turnover,Cost_Impact,Net_IR,node_count,reward
0,baseline,"rank(-1 * stddev(delta(close, 1), 20))",,0.6684284388306339,19.229896446917163,0.07853125498952859,-0.46818832475806765,5,0.6684284388306339
1,baseline,"rank(-1 * stddev(delta(close, 1), 20) / (volume + 1e-5))",,0.7875318494277134,48.55544703728828,0.20809405026137429,-2.5021982558253097,7,0.7875318494277134
2,baseline,"rank(-1 * stddev(delta(close, 1), 20) / (decay_linear(volume, 20) + 1e-5))",,0.654734796663862,11.375258668038988,0.04536789381506184,-0.06486493965116691,8,0.654734796663862
3,baseline,"rank(-1 * stddev(delta(close, 1), 20) / (cs_rank(volume) + 1e-5))",,0.6648040245449306,44.409568261335025,0.18613959019753967,-2.243416200600693,8,0.6648040245449306
4,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5)) * cs_rank(high - low))",,0.8249586941727891,52.13954470715787,0.2121176667046589,-2.497702819708502,10,0.7249586941727891
5,baseline,"rank(-1 * stddev(delta(close, 1), 20) / (volume + 1e-5))",,0.7875318494277134,48.55544703728828,0.20809405026137429,-2.5021982558253097,7,0.7875318494277134
6,baseline,"rank(-1 * stddev(delta(close, 1), 20) / (volume + 1e-5) * cs_rank(vwap))",,0.6365964914905329,35.09211844750517,0.14636858580560247,-1.429871683068377,9,0.5865964914905328
7,baseline,"rank(-1 * stddev(delta(close, 1), 20) / (volume + 1e-5))",,0.7875318494277134,48.55544703728828,0.20809405026137429,-2.5021982558253097,7,0.7875318494277134
8,baseline,"rank(-1 * stddev(delta(close, 1), 20) / (volume + 1e-5) + ts_rank(close, 20))",,-0.08201588574279085,131.11117472223984,0.595166220238354,-7.00687506400035,9,-0.13201588574279086
9,baseline,"rank(-1 * stddev(delta(close, 1), 20) / (volume + 1e-5)) + rank(close - vwap)",,-0.2458375218381874,257.2851688352969,1.2534969346244358,-14.801332254158675,10,-0.3458375218381874
10,baseline,"rank(-1 * stddev(delta(close, 1), 20) / (volume + 1e-5)) + rank(close - vwap)",,-0.2458375218381874,257.2851688352969,1.2534969346244358,-14.801332254158675,10,-0.3458375218381874
11,baseline,"rank(-1 * stddev(delta(close, 1), 20) / (volume + 1e-5)) + rank(close - open)",,0.35459920207670836,253.67569381838624,1.2333578039364441,-14.247757994069136,10,0.2545992020767084
12,baseline,"rank(-1 * stddev(delta(close, 1), 20) / (volume + 1e-5)) + rank(close - open)",,0.35459920207670836,253.67569381838624,1.2333578039364441,-14.247757994069136,10,0.2545992020767084
13,baseline,"rank(-1 * stddev(delta(close, 1), 20) / (volume + 1e-5))",,0.7875318494277134,48.55544703728828,0.20809405026137429,-2.5021982558253097,7,0.7875318494277134
14,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20)))",,1.0457653919833336,82.62484410464184,0.363407642543868,-3.754580982419723,10,0.9457653919833336
15,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20)))",,1.0457653919833336,82.62484410464184,0.363407642543868,-3.754580982419723,10,0.9457653919833336
16,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20)))",,1.0457653919833336,82.62484410464184,0.363407642543868,-3.754580982419723,10,0.9457653919833336
17,baseline,"rank(-1 * (decay_linear(close - vwap, 20) + stddev(delta(close, 1), 20) / (volume + 1e-5)))",,1.0457653919833336,82.62484410464184,0.363407642543868,-3.754580982419723,10,0.9457653919833336
18,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5)))",,0.7875318494277134,48.55544703728828,0.20809405026137429,-2.5021982558253097,7,0.7875318494277134
19,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20) * cs_rank(volume)))",,0.7538802814868495,94.15582923230907,0.4154624766508221,-4.635770586807841,12,0.5538802814868495
20,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20)))",,1.0457653919833336,82.62484410464184,0.363407642543868,-3.754580982419723,10,0.9457653919833336
21,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20)))",,1.0457653919833336,82.62484410464184,0.363407642543868,-3.754580982419723,10,0.9457653919833336
22,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20)))",,1.0457653919833336,82.62484410464184,0.363407642543868,-3.754580982419723,10,0.9457653919833336
23,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20)))",,1.0457653919833336,82.62484410464184,0.363407642543868,-3.754580982419723,10,0.9457653919833336
24,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20)))",,1.0457653919833336,82.62484410464184,0.363407642543868,-3.754580982419723,10,0.9457653919833336
25,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20)))",,1.0457653919833336,82.62484410464184,0.363407642543868,-3.754580982419723,10,0.9457653919833336
26,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5)))",,0.7875318494277134,48.55544703728828,0.20809405026137429,-2.5021982558253097,7,0.7875318494277134
27,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20) + ts_rank(high - low, 20)))",,1.0503672340617363,285.0312475168409,1.362465988122319,-19.38074433444794,13,0.8003672340617363
28,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20)))",,1.0457653919833336,82.62484410464184,0.363407642543868,-3.754580982419723,10,0.9457653919833336
29,baseline,"cs_rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20)))",,1.0457653919833336,82.62484410464184,0.363407642543868,-3.754580982419723,10,0.9457653919833336
30,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5)))",,0.7875318494277134,48.55544703728828,0.20809405026137429,-2.5021982558253097,7,0.7875318494277134
31,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20) * ts_rank(close, 20)))",,1.0137228614155598,97.6583698961936,0.43501602235316467,-4.936484626318501,12,0.8137228614155598
32,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20)))",,1.0457653919833336,82.62484410464184,0.363407642543868,-3.754580982419723,10,0.9457653919833336
33,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5)))",,0.7875318494277134,48.55544703728828,0.20809405026137429,-2.5021982558253097,7,0.7875318494277134
34,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20) * cs_rank(close)))",,1.1031201208834087,83.03313509137102,0.3683828677465809,-4.021195806422308,12,0.9031201208834088
35,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20)))",,1.0457653919833336,82.62484410464184,0.363407642543868,-3.754580982419723,10,0.9457653919833336
36,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5)))",,0.7875318494277134,48.55544703728828,0.20809405026137429,-2.5021982558253097,7,0.7875318494277134
37,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20) + ts_rank(close, 20)))",,0.45714829181779526,116.47360847074783,0.5231654636668707,-5.604784765787954,12,0.25714829181779525
38,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20)))",,1.0457653919833336,82.62484410464184,0.363407642543868,-3.754580982419723,10,0.9457653919833336
39,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5)))",,0.7875318494277134,48.55544703728828,0.20809405026137429,-2.5021982558253097,7,0.7875318494277134
40,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20) + ts_rank(close, 20)))",,0.45714829181779526,116.47360847074783,0.5231654636668707,-5.604784765787954,12,0.25714829181779525
41,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20)))",,1.0457653919833336,82.62484410464184,0.363407642543868,-3.754580982419723,10,0.9457653919833336
42,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(close - vwap, 20)))",,1.0457653919833336,82.62484410464184,0.363407642543868,-3.754580982419723,10,0.9457653919833336
43,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5)))",,0.7875318494277134,48.55544703728828,0.20809405026137429,-2.5021982558253097,7,0.7875318494277134
44,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(ts_rank(close - vwap, 20), 20)))",,1.3044355784382082,103.06426941546951,0.4472977143216447,-5.327496193121468,11,1.1544355784382083
45,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + ts_rank(close - vwap, 20)))",,0.5971903724811944,334.0874903441667,1.6428776617623995,-21.58315330854789,10,0.49719037248119446
46,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(ts_rank(close - vwap, 20), 20)))",,1.3044355784382082,103.06426941546951,0.4472977143216447,-5.327496193121468,11,1.1544355784382083
47,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(ts_rank(close - vwap, 20), 20)))",,1.3044355784382082,103.06426941546951,0.4472977143216447,-5.327496193121468,11,1.1544355784382083
48,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + ts_rank(close - vwap, 20)))",,0.5971903724811944,334.0874903441667,1.6428776617623995,-21.58315330854789,10,0.49719037248119446
49,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5) + decay_linear(ts_rank(close - vwap, 20), 20)))",,1.3044355784382082,103.06426941546951,0.4472977143216447,-5.327496193121468,11,1.1544355784382083
50,baseline,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5)))",,0.7875318494277134,48.55544703728828,0.20809405026137429,-2.5021982558253097,7,0.7875318494277134
