,0
2006-01-03,0.0010075848669658747
2006-01-04,0.008315311738108686
2006-01-05,0.01028858269719011
2006-01-06,0.003552215832668777
2006-01-09,0.002394968217349142
2006-01-10,-0.0018502524279079356
2006-01-11,0.003908140857700833
2006-01-12,-0.00125895770836468
2006-01-13,0.0008864227665134031
2006-01-17,-0.00810450587734781
2006-01-18,-0.00767514967148484
2006-01-19,0.003693051924684432
2006-01-20,-0.003172743530215066
2006-01-23,-5.671618254067918e-05
2006-01-24,0.00015440362667176752
2006-01-25,0.011157765964985486
2006-01-26,-0.0006860455062138837
2006-01-27,-0.003076438396822171
2006-01-30,-0.004932484255722169
2006-01-31,-0.0039377220744698455
2006-02-01,0.007840096477631247
2006-02-02,7.337670040813305e-05
2006-02-03,0.000999947713936016
2006-02-06,-0.003099185764338785
2006-02-07,0.012467766612845427
2006-02-08,0.006419195755865696
2006-02-09,-0.0007804298643116606
2006-02-10,-0.002560391556428428
2006-02-13,-0.0015659006431840798
2006-02-14,0.0030165295190726607
2006-02-15,0.0039216975477175675
2006-02-16,0.0046228965190672185
2006-02-17,0.002006588627042451
2006-02-21,-0.0065516755561573015
2006-02-22,0.0010706073588467434
2006-02-23,-0.0025921194925209116
2006-02-24,-0.0029043942372257844
2006-02-27,0.008349271378182505
2006-02-28,0.004410218977830077
2006-03-01,0.003730600467979769
2006-03-02,-0.0030744776917938236
2006-03-03,-0.00034042307420464424
2006-03-06,0.0030882678805660597
2006-03-07,-0.0030178647680853847
2006-03-08,-0.0015999557270816496
2006-03-09,0.001752830026862173
2006-03-10,-0.0017658377834099642
2006-03-13,0.0031858559862172424
2006-03-14,-0.0005822193330957383
2006-03-15,-0.0019565974257739066
2006-03-16,-0.006702733502536555
2006-03-17,0.001670308167282864
2006-03-20,0.006866230725159404
2006-03-21,0.0035465879102349316
2006-03-22,-0.0002557339811485548
2006-03-23,-0.003600798578806953
2006-03-24,0.001345977697248382
2006-03-27,0.0018135220659866503
2006-03-28,-0.0016479254117772548
2006-03-29,0.003578954759010609
2006-03-30,0.0021535602499078875
2006-03-31,0.0008433713983025023
2006-04-03,0.0030843815778715056
2006-04-04,-0.004255055081272783
2006-04-05,0.000351077865071151
2006-04-06,-0.0024104124014999997
2006-04-07,-0.0008002276172428079
2006-04-10,-0.005391622879307748
2006-04-11,0.0006493813826828867
2006-04-12,0.0018140663251235251
2006-04-13,0.0007532925278547825
2006-04-17,-0.005919795733543896
2006-04-18,-0.0009874505663992137
2006-04-19,0.0020824770376458275
2006-04-20,0.006507265594530728
2006-04-21,-0.01075354425197374
2006-04-24,-0.002845832115746131
2006-04-25,0.00570936690130851
2006-04-26,0.006220298563177584
2006-04-27,0.012012223843789612
2006-04-28,-0.004672403361640344
2006-05-01,-0.004330714952914585
2006-05-02,-0.005382338955720204
2006-05-03,0.004091176613569069
2006-05-04,0.008135738666399337
2006-05-05,-0.004168892391979463
2006-05-08,0.0023254735855931493
2006-05-09,-0.004478018410213638
2006-05-10,-0.008916313125213716
2006-05-11,0.0006983428773196709
2006-05-12,0.005773643681780217
2006-05-15,0.0038579954815685324
2006-05-16,-0.0032513872607869932
2006-05-17,0.0032982400617168634
2006-05-18,-0.0034473006586693937
2006-05-19,0.0017895457111378435
2006-05-22,-0.0019635932937757143
2006-05-23,-3.284687005706432e-05
2006-05-24,0.007952861072078772
2006-05-25,0.0009330680574665347
2006-05-26,0.00031647088384637403
2006-05-30,-0.005120200573682936
2006-05-31,-0.0009434985279813733
2006-06-01,0.0041100524798421394
2006-06-02,-0.0038214836644052605
2006-06-05,0.0013546328010227912
2006-06-06,0.00036286314063440375
2006-06-07,0.0003412570363365721
2006-06-08,-0.005903657157418378
2006-06-09,0.001234901334279483
2006-06-12,0.0024794698043779954
2006-06-13,0.006509090780603114
2006-06-14,-0.004607942119842245
2006-06-15,0.003975029297807778
2006-06-16,0.0005720589351728336
2006-06-19,0.0036386041727679546
2006-06-20,-0.0018859244577420073
