iteration,mode,factor_code,error,Gross_IR,Turnover,Cost_Impact,Net_IR,node_count,reward
0,execution_aware,"rank(-1 * delta(close, 1))",,0.8163144930178403,326.04492076815205,2.5666968371935663,-20.452013319141944,4.0,-182.7397205886067
1,execution_aware,"decay_linear(rank(-1 * delta(close, 1)), 100)",,0.9232660566409633,50.797912587957164,0.2922661776864701,-0.9019295117734356,5.0,-26.81381965882938
2,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 200)",,0.36173635421360284,34.727951066857244,0.19340609461994285,-0.7192724027741155,5.0,-18.549487936174565
3,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 400)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 400) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
4,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 200) + cs_rank(vwap - close)",,2.991338308902271,320.95992067609876,2.520608612824171,-19.74873086700941,8.0,-177.65349093174046
5,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 500)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 500) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
6,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 100)",,0.9232660566409633,50.797912587957164,0.2922661776864701,-0.9019295117734356,5.0,-26.81381965882938
7,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 400)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 400) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
8,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 252)",,0.28030864710760117,30.37573331411383,0.1682368443667879,-0.6150135618872987,5.0,-16.25345276488362
9,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 500)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 500) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
10,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 200)",,0.36173635421360284,34.727951066857244,0.19340609461994285,-0.7192724027741155,5.0,-18.549487936174565
11,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 300)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 300) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
12,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 200)",,0.36173635421360284,34.727951066857244,0.19340609461994285,-0.7192724027741155,5.0,-18.549487936174565
13,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 300)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 300) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
14,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 252)",,0.28030864710760117,30.37573331411383,0.1682368443667879,-0.6150135618872987,5.0,-16.25345276488362
15,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 5)), 500)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 500) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
16,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 252) + cs_rank(volume)",,1.5436417526773336,82.52808943198933,0.52700133775733,-4.552685121391701,7.0,-43.93641366537597
