iteration,mode,factor_code,error,Gross_IR,Turnover,Cost_Impact,Net_IR,node_count,reward
0,execution_aware,"rank(-1 * delta(close, 1))",,0.3375082359592825,321.59967077296807,1.7171686247491957,-11.71479583497949,4.0,-174.1996761485183
1,execution_aware,"decay_linear(rank(-1 * delta(close, 1)), 120)",,0.5223973840529096,41.096122388341456,0.18565556935450192,-0.3279879798719608,5.0,-21.510908364953835
2,execution_aware,"decay_linear(rank(-1 * delta(close, 1)), 240)",,0.5047938828783214,26.559529820588672,0.1191213289256756,-0.007280000963110707,5.0,-13.72794165882142
3,execution_aware,"decay_linear(rank(-1 * delta(close, 1)), 500)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 500) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
4,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 240) + cs_rank(volume)",,0.864282646507224,55.04298305066837,0.2587768606732552,-0.828890035459031,7.0,-28.727423764213
5,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 480)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 480) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
6,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 240)",,0.5047938828783214,26.559529820588672,0.1191213289256756,-0.007280000963110707,5.0,-13.72794165882142
7,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 360)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 360) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
8,execution_aware,"decay_linear(ts_rank(-1 * delta(close, 1), 240), 120)",,0.39430155959800395,42.40755910221755,0.19363754121253235,-0.6320689562285113,5.0,-22.358578321211027
9,execution_aware,"decay_linear(ts_rank(-1 * delta(close, 1), 240), 360)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 360) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
10,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1)), 120)",,0.5223973840529096,41.096122388341456,0.18565556935450192,-0.3279879798719608,5.0,-21.510908364953835
11,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 2)), 240)",,0.5113597398776457,20.31874287386181,0.091159345796871,0.12320677206309633,5.0,-10.377286463428227
12,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 5)), 360)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 360) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
13,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 2)), 120)",,0.47731629474846543,30.613912573228642,0.13693174873623787,-0.13203762866556346,5.0,-15.925093981755758
14,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 2)), 360)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 360) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
15,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 2)), 240)",,0.5113597398776457,20.31874287386181,0.091159345796871,0.12320677206309633,5.0,-10.377286463428227
16,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 2)), 360)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 360) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
17,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 2)), 180)",,0.48833393321753543,24.164079412130285,0.10798624345800784,0.022857851614554402,5.0,-12.45759572051167
18,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 2)), 300)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 300) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
19,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 2)), 252)",,0.509189171209312,19.700244823783386,0.08825628959685751,0.13373672634180572,5.0,-10.04698355745724
20,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 5)), 500)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 500) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
21,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 5)), 252)",,0.5010070640712024,13.83840344355824,0.06169068477526403,0.23331939430202037,5.0,-6.911720135910031
