Mode,Fold,Train,Test,Factor,OOS_Gross_IR,OOS_Turnover,OOS_Net_IR
Baseline,0,2001-01-01 to 2005-12-31,2006-01-01 to 2006-12-31,"cs_rank(-1 * (delta(close, 1) + (high - low) / (close + 1e-5) + decay_linear(zscore(close, 20), 20)))",0.08055749678580765,150.74204141061057,-9.205830622314433
Baseline,1,2002-01-01 to 2006-12-31,2007-01-01 to 2007-12-31,"cs_rank(-1 * delta(close, 1) + volume + decay_linear(vwap, 20))",1.7537452770164645,76.81716141024354,-4.795330674047166
Baseline,2,2003-01-01 to 2007-12-31,2008-01-01 to 2008-12-31,cs_rank(-1 * (close - open) / (high - low + 1e-5) + volume),1.3688114650149619,75.03474123833224,-2.5436566456558767
Baseline,3,2004-01-01 to 2008-12-31,2009-01-01 to 2009-12-31,"cs_rank((high - low) / (close - open + 1e-5) + zscore(volume, 20) * ts_rank(vwap, 10))",0.840025674719127,330.426112955324,-19.789480216065478
Baseline,4,2005-01-01 to 2009-12-31,2010-01-01 to 2010-12-31,"cs_rank(-1 * (delta(close, 1) + decay_linear(ts_rank(volume, 20), 20) + zscore(high - low, 20) + cs_rank((close + 1e-5) / (vwap + 1e-5))))",2.189714967941884,316.29770477824,-22.747332896750066
Baseline,5,2006-01-01 to 2010-12-31,2011-01-01 to 2011-12-31,"cs_rank(-1 * (delta(close, 1) / (high - low + 1e-5))) + cs_rank(volume / (vwap + 1e-5))",0.5142298687361712,256.51709252135066,-14.735872473787849
Baseline,6,2007-01-01 to 2011-12-31,2012-01-01 to 2012-12-31,"cs_rank(-1 * delta(close, 1) / (stddev(close, 20) + 1e-5) + zscore(volume, 20) + decay_linear(vwap - close, 10))",0.2585131759095675,270.6969381373218,-19.804605686750413
Baseline,7,2008-01-01 to 2012-12-31,2013-01-01 to 2013-12-31,"cs_rank(-1 * (close - sma(close, 20)) + ts_rank(volume, 20) + cs_rank(vwap - close))",0.7942452574229982,130.1234943976175,-8.227729894567823
Baseline,8,2009-01-01 to 2013-12-31,2014-01-01 to 2014-12-31,"rank(-1 * (delta(close, 1) / (vwap + 1e-5) + decay_linear(close, 20)))",0.7489935967156143,3.4199436672758248,0.4623604736152769
Baseline,9,2010-01-01 to 2014-12-31,2015-01-01 to 2015-12-31,"cs_rank(-1 * (delta(close, 1) / (ts_rank(volume, 20) + 1e-5))) * cs_rank(zscore(close, 20)) * cs_rank(vwap / (close + 1e-5))",1.1388724818803213,296.88069065631487,-14.29030414664788
Baseline,10,2011-01-01 to 2015-12-31,2016-01-01 to 2016-12-31,"cs_rank(-1 * delta(close, 1) + 0.5 * zscore(volume, 20))",1.5669455264482053,310.39229797123147,-15.798187473169254
Baseline,11,2012-01-01 to 2016-12-31,2017-01-01 to 2017-12-31,"cs_rank(-1 * zscore(close, 21) + cs_rank(volume) + ts_rank(vwap, 60))",-1.3338402675565701,102.92877715036795,-6.891545829679301
Baseline,12,2013-01-01 to 2017-12-31,2018-01-01 to 2018-12-31,"cs_rank(-1 * delta(close, 1) + ts_rank(volume, 20) + cs_rank(vwap - close) + cs_rank(zscore(close - open, 20)))",1.9275685773502855,311.92295711523536,-16.354677353001147
Baseline,13,2014-01-01 to 2018-12-31,2019-01-01 to 2019-12-31,"cs_rank(-1 * (delta(close, 1) / (high - low + 1e-5))) + cs_rank(delta(vwap, 1))",-0.6606901438468226,383.3142333421247,-26.775499847777287
Baseline,14,2015-01-01 to 2019-12-31,2020-01-01 to 2020-12-31,"cs_rank((-1 * delta(close, 1)) + (vwap - close) + ts_rank(volume, 20))",1.0376747990455215,333.16214962102737,-9.969832345670547
Baseline,15,2016-01-01 to 2020-12-31,2021-01-01 to 2021-12-31,"cs_rank((-1 * delta(close, 1)) + (vwap - close) + ts_rank(volume, 20) + (vwap - open))",-0.4105185161096074,317.1322765424382,-9.0610451505188
Baseline,16,2017-01-01 to 2021-12-31,2022-01-01 to 2022-12-31,"rank(-1 * delta(close, 1))",-0.17938944327781817,319.4979257789005,-11.76652881780033
