iteration,mode,factor_code,error,Gross_IR,Turnover,Cost_Impact,Net_IR,node_count,reward
0,baseline,"rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5))",,-0.9179867222027853,44.031469383885685,0.2434363975447564,-2.325254644789368,6.0,-0.9179867222027853
1,baseline,"cs_rank(((high - low) / (close + open) + (volume / sma(volume, 20))))",Rejected by AST anti-pattern guardrails: UNPROTECTED_DIVISION: a division's denominator is not epsilon-protected (x / (y + 1e-5)) or a ranked value — it could be zero.; UNPROTECTED_DIVISION: a division's denominator is not epsilon-protected (x / (y + 1e-5)) or a ranked value — it could be zero.,,,,,,-inf
2,baseline,"cs_rank((delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5)) + (volume / (sma(volume, 20) + 1e-5)))",,-0.9109129547286534,46.33491732203907,0.2586942347345345,-2.429924025425347,10.0,-1.0109129547286535
3,baseline,"rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5))",,-0.9179867222027853,44.031469383885685,0.2434363975447564,-2.325254644789368,6.0,-0.9179867222027853
4,baseline,cs_rank((close - open) / (high - low)),Rejected by AST anti-pattern guardrails: UNPROTECTED_DIVISION: a division's denominator is not epsilon-protected (x / (y + 1e-5)) or a ranked value — it could be zero.,,,,,,-inf
5,baseline,"rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5)) + cs_rank((close - open) / (high - low + 1e-5))",,-1.5242421915379958,249.1928563790662,1.63022762224144,-10.645657979814372,12.0,-1.7242421915379957
6,baseline,cs_rank((close - open) / (high - low + 1e-5)),,-1.4427214633052992,334.0232041203443,2.297509111674121,-15.24112179598341,5.0,-1.4427214633052992
7,baseline,"rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5)) + rank(volume / sma(volume, 20))",Rejected by AST anti-pattern guardrails: UNPROTECTED_DIVISION: a division's denominator is not epsilon-protected (x / (y + 1e-5)) or a ranked value — it could be zero.,,,,,,-inf
8,baseline,"rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5)) + rank(volume / (sma(volume, 20) + 1e-5))",,-0.25468296965262827,177.39357531981787,1.124751008245632,-7.985430189284974,11.0,-0.4046829696526283
9,baseline,"rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5)) + rank(volume / (sma(volume, 20) + 1e-5))",,-0.25468296965262827,177.39357531981787,1.124751008245632,-7.985430189284974,11.0,-0.4046829696526283
10,baseline,"rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5)) + rank(volume / (sma(volume, 20) + 1e-5))",,-0.25468296965262827,177.39357531981787,1.124751008245632,-7.985430189284974,11.0,-0.4046829696526283
11,baseline,"rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5)) + rank(volume / (sma(volume, 20) + 1e-5))",,-0.25468296965262827,177.39357531981787,1.124751008245632,-7.985430189284974,11.0,-0.4046829696526283
12,baseline,"rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5))",,-0.9179867222027853,44.031469383885685,0.2434363975447564,-2.325254644789368,6.0,-0.9179867222027853
13,baseline,"rank((high - low) / (vwap - close) + rank(volume / (sma(volume, 20) + 1e-5))","'(' was never closed (<unknown>, line 1)",,,,,,-inf
14,baseline,"rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5)) + rank(volume / (sma(volume, 20) + 1e-5)) - rank(abs(close - vwap) / (vwap + 1e-5))",,-0.12541818301648816,216.99213938793602,1.4247963489306503,-7.328746233700062,17.0,-0.5754181830164882
15,baseline,"rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5)) + rank(volume / (sma(volume, 20) + 1e-5))",,-0.25468296965262827,177.39357531981787,1.124751008245632,-7.985430189284974,11.0,-0.4046829696526283
16,baseline,"cs_rank((close - open) / (high - low)) + cs_rank(volume / sma(volume, 20))",Rejected by AST anti-pattern guardrails: UNPROTECTED_DIVISION: a division's denominator is not epsilon-protected (x / (y + 1e-5)) or a ranked value — it could be zero.; UNPROTECTED_DIVISION: a division's denominator is not epsilon-protected (x / (y + 1e-5)) or a ranked value — it could be zero.,,,,,,-inf
17,baseline,"cs_rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5)) + cs_rank(volume / (sma(volume, 20) + 1e-5))",,-0.25468296965262827,177.39357531981787,1.124751008245632,-7.985430189284974,11.0,-0.4046829696526283
18,baseline,"cs_rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5))",,-0.9179867222027853,44.031469383885685,0.2434363975447564,-2.325254644789368,6.0,-0.9179867222027853
19,baseline,"cs_rank((high - low) / (vwap - close)) + cs_rank(volume / sma(volume, 20))",Rejected by AST anti-pattern guardrails: UNPROTECTED_DIVISION: a division's denominator is not epsilon-protected (x / (y + 1e-5)) or a ranked value — it could be zero.; UNPROTECTED_DIVISION: a division's denominator is not epsilon-protected (x / (y + 1e-5)) or a ranked value — it could be zero.,,,,,,-inf
20,baseline,"rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5)) + rank(volume / (sma(volume, 20) + 1e-5)) + rank((high - low) / (vwap - close + 1e-5))",,-0.8031100888869502,254.41517483542577,1.677217379921266,-12.757784772815617,17.0,-1.2531100888869502
21,baseline,"rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5)) + rank(volume / (sma(volume, 20) + 1e-5))",,-0.25468296965262827,177.39357531981787,1.124751008245632,-7.985430189284974,11.0,-0.4046829696526283
22,baseline,"rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5))",,-0.9179867222027853,44.031469383885685,0.2434363975447564,-2.325254644789368,6.0,-0.9179867222027853
