iteration,mode,factor_code,error,Gross_IR,Turnover,Cost_Impact,Net_IR,node_count,reward
0,baseline,"rank(-1 * stddev(delta(close, 1), 20))",,0.8173339002639011,18.457332214226096,0.07832419927087868,-0.2219837390378748,5,0.8173339002639011
1,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + 0.5 * ts_rank(delta(close, 1), 20))",,0.6744658438540447,94.18577028412733,0.4256260391058153,-4.840896102950842,9,0.6244658438540447
2,baseline,"rank(-1 * stddev(delta(close, 1), 20) + 0.5 * ts_rank(delta(close, 1), 20))",,0.6744658438540447,94.18577028412733,0.4256260391058153,-4.840896102950842,9,0.6244658438540447
3,baseline,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(delta(close, 1), 20))",,0.4752931798291121,153.3436666318634,0.7280934345205584,-8.721657928349506,8,0.4752931798291121
4,baseline,"rank(-1 * stddev(delta(close, 1), 20) + cs_rank(ts_rank(delta(close, 1), 20)))",,0.39214536928253163,182.7384633856905,0.8835921920336501,-10.668603144199425,9,0.34214536928253164
5,baseline,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(delta(close, 1), 20))",,0.4752931798291121,153.3436666318634,0.7280934345205584,-8.721657928349506,8,0.4752931798291121
6,baseline,"rank(-1 * stddev(delta(close, 1), 20) + decay_linear(ts_rank(delta(close, 1), 20), 20))",,0.676713576891643,23.86992508967616,0.10134999275018511,-0.6565950456784985,9,0.626713576891643
7,baseline,"rank(-1 * stddev(delta(close, 1), 20) + decay_linear(delta(close, 1), 20))",,0.581777539681069,31.116098373168537,0.13509631429442256,-1.0863527303128522,8,0.581777539681069
8,baseline,"rank(-1 * stddev(delta(close, 1), 20) + decay_linear(ts_rank(delta(close, 1), 5), 20))",,0.7523636557974804,24.464416721689982,0.10315743175695145,-0.6130723607346474,9,0.7023636557974804
9,baseline,"rank(-1 * stddev(delta(close, 1), 20) + decay_linear(ts_rank(delta(close, 1), 5), 20))",,0.7523636557974804,24.464416721689982,0.10315743175695145,-0.6130723607346474,9,0.7023636557974804
10,baseline,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(delta(close, 1), 5))",,0.844539404624256,157.39474706362688,0.7469154532143251,-8.75984138944442,8,0.844539404624256
11,baseline,"rank(-1 * stddev(delta(close, 1), 20) + decay_linear(ts_rank(delta(close, 1), 5), 10))",,0.7060716385043537,34.74690700960137,0.14723449271933503,-1.233473807948587,9,0.6560716385043537
12,baseline,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(delta(close, 1), 5))",,0.844539404624256,157.39474706362688,0.7469154532143251,-8.75984138944442,8,0.844539404624256
13,baseline,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(delta(close, 1), 5) + cs_rank(volume))",,0.8383810701458744,112.35722507154169,0.5196091749243179,-6.7162321053466245,10,0.7383810701458744
14,baseline,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(delta(close, 1), 5))",,0.844539404624256,157.39474706362688,0.7469154532143251,-8.75984138944442,8,0.844539404624256
15,baseline,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(delta(close, 1), 5) + decay_linear(vwap, 20))",,-0.2136173456392884,6.066225669467376,0.02587142836254169,-0.563158197622342,10,-0.3136173456392884
16,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + ts_rank(delta(close, 1), 5))",,0.844539404624256,157.39474706362688,0.7469154532143251,-8.75984138944442,8,0.844539404624256
17,baseline,"cs_rank(-1 * decay_linear(stddev(delta(close, 1), 20), 20) + ts_rank(delta(close, 1), 5))",,0.782849054742048,156.94605614559717,0.7467691949406023,-8.746968650487293,9,0.732849054742048
18,baseline,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(delta(close, 1), 5))",,0.844539404624256,157.39474706362688,0.7469154532143251,-8.75984138944442,8,0.844539404624256
19,baseline,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(delta(close, 1), 5) + cs_rank(volume / (volume + 1e-5)))",,0.8382699167668298,112.35809854236852,0.5196135836693212,-6.716498244482106,12,0.6382699167668298
20,baseline,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(delta(close, 1), 5))",,0.844539404624256,157.39474706362688,0.7469154532143251,-8.75984138944442,8,0.844539404624256
21,baseline,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(delta(close, 1), 5) + cs_rank(volume / (volume + 1e-5)))",,0.8382699167668298,112.35809854236852,0.5196135836693212,-6.716498244482106,12,0.6382699167668298
22,baseline,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(delta(close, 1), 5))",,0.844539404624256,157.39474706362688,0.7469154532143251,-8.75984138944442,8,0.844539404624256
23,baseline,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(decay_linear(delta(close, 1), 5), 5))",,0.5594959153636186,119.60683839115195,0.5526820813051107,-6.611720026368197,9,0.5094959153636186
24,baseline,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(delta(close, 1), 5))",,0.844539404624256,157.39474706362688,0.7469154532143251,-8.75984138944442,8,0.844539404624256
25,baseline,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(delta(close, 1), 5) + decay_linear(cs_rank(volume), 20))",,0.7908693358405036,108.64485573580046,0.4985640037393164,-6.449540373718529,11,0.6408693358405035
26,baseline,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(delta(close, 1), 5) + cs_rank(volume))",,0.8383810701458744,112.35722507154169,0.5196091749243179,-6.7162321053466245,10,0.7383810701458744
27,baseline,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(delta(close, 1), 5))",,0.844539404624256,157.39474706362688,0.7469154532143251,-8.75984138944442,8,0.844539404624256
