iteration,mode,factor_code,error,Gross_IR,Turnover,Cost_Impact,Net_IR,node_count,reward
0,execution_aware,"rank(-1 * delta(close, 1))",,0.7100854898668238,325.3840665583222,1.6309585350777702,-17.81469907980695,4.0,-175.02961606991644
1,execution_aware,"decay_linear(rank(-1 * delta(close, 1)), 126)",,-0.34176799630983,40.29345146000725,0.16992043257588177,-1.7646225038807948,5.0,-21.847857186920507
2,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 252)",,-0.18559105840799844,3.730669413569986,0.0157708745524836,-0.314899226137649,5.0,-2.1770927616128604
3,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 500)), 500)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 500) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
4,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 200)), 200)",,-0.14385814663816127,4.037812461650461,0.016953312946399443,-0.28394143006248634,5.0,-2.2983908810345874
5,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 500)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 500) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
6,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 252)",,-0.18559105840799844,3.730669413569986,0.0157708745524836,-0.314899226137649,5.0,-2.1770927616128604
7,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 500)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 500) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
8,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 180)",,-0.19019188166232556,3.869743026903251,0.01632470321349813,-0.32495214886948776,5.0,-2.2556610208219356
9,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 365)), 500)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 500) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
10,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 126)",,-0.23046810927750083,4.055682158665581,0.017090861607252598,-0.37234023702725233,5.0,-2.3950360814683123
11,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 504)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 504) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
12,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 126)",,-0.23046810927750083,4.055682158665581,0.017090861607252598,-0.37234023702725233,5.0,-2.3950360814683123
13,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 504)), 252)",,-0.21858564851705384,3.365311171333134,0.014343388349099529,-0.3405129852263758,5.0,-2.015988340976417
14,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 504)), 504)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 504) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
15,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 252)",,-0.18559105840799844,3.730669413569986,0.0157708745524836,-0.314899226137649,5.0,-2.1770927616128604
16,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1008)), 504)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 504) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
17,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 252)",,-0.18559105840799844,3.730669413569986,0.0157708745524836,-0.314899226137649,5.0,-2.1770927616128604
18,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1008)), 504)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 504) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
19,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 252)",,-0.18559105840799844,3.730669413569986,0.0157708745524836,-0.314899226137649,5.0,-2.1770927616128604
20,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1008)), 504)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 504) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
21,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 504)), 252)",,-0.21858564851705384,3.365311171333134,0.014343388349099529,-0.3405129852263758,5.0,-2.015988340976417
22,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 504)), 504)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 504) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
23,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 252)",,-0.18559105840799844,3.730669413569986,0.0157708745524836,-0.314899226137649,5.0,-2.1770927616128604
24,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 504)), 504)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 504) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
25,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 252)",,-0.18559105840799844,3.730669413569986,0.0157708745524836,-0.314899226137649,5.0,-2.1770927616128604
26,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1008)), 504)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 504) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
27,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 252)",,-0.18559105840799844,3.730669413569986,0.0157708745524836,-0.314899226137649,5.0,-2.1770927616128604
28,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 504)), 504)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 504) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
29,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 252)",,-0.18559105840799844,3.730669413569986,0.0157708745524836,-0.314899226137649,5.0,-2.1770927616128604
30,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1008)), 504)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 504) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
31,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 252)",,-0.18559105840799844,3.730669413569986,0.0157708745524836,-0.314899226137649,5.0,-2.1770927616128604
32,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 504)), 504)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 504) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
33,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 252)",,-0.18559105840799844,3.730669413569986,0.0157708745524836,-0.314899226137649,5.0,-2.1770927616128604
34,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 756)), 365)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 365) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
35,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 504)), 252)",,-0.21858564851705384,3.365311171333134,0.014343388349099529,-0.3405129852263758,5.0,-2.015988340976417
36,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1008)), 504)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 504) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
37,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 126)",,-0.23046810927750083,4.055682158665581,0.017090861607252598,-0.37234023702725233,5.0,-2.3950360814683123
38,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 504)), 504)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 504) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
39,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 126)",,-0.23046810927750083,4.055682158665581,0.017090861607252598,-0.37234023702725233,5.0,-2.3950360814683123
40,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 504)), 504)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 504) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
41,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 252)",,-0.18559105840799844,3.730669413569986,0.0157708745524836,-0.314899226137649,5.0,-2.1770927616128604
42,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 504)), 504)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 504) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
43,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 252)",,-0.18559105840799844,3.730669413569986,0.0157708745524836,-0.314899226137649,5.0,-2.1770927616128604
44,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 504)), 504)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 504) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
45,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 126)",,-0.23046810927750083,4.055682158665581,0.017090861607252598,-0.37234023702725233,5.0,-2.3950360814683123
46,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 504)), 504)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 504) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
47,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 252)), 252)",,-0.18559105840799844,3.730669413569986,0.0157708745524836,-0.314899226137649,5.0,-2.1770927616128604
48,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 1008)), 252)",,-0.2607043736535888,3.1882711712826626,0.01380413801922005,-0.3873724806363131,5.0,-1.9652730634486804
49,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 2016)), 504)","Rejected by AST anti-pattern guardrails: INVALID_LOOKBACKS: decay_linear(..., 504) — lookback must be an integer with 2 <= N <= 252.",,,,,,-inf
50,execution_aware,"decay_linear(cs_rank(-1 * delta(close, 504)), 252)",,-0.21858564851705384,3.365311171333134,0.014343388349099529,-0.3405129852263758,5.0,-2.015988340976417
