iteration,mode,factor_code,error,Gross_IR,Turnover,Cost_Impact,Net_IR,node_count,reward
0,baseline,"rank(-1 * stddev(delta(close, 1), 20))",,0.8106372861501705,15.582479289955064,0.07344874958953632,0.35849059016323276,5,0.8106372861501705
1,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(volume, 20))",,0.8208005634595817,88.14642104022606,0.4150239932099696,-1.7597784708209934,7,0.8208005634595817
2,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(volume, 20) + decay_linear(ts_rank(close, 20), 10))",,0.7805619124329493,87.57967430440824,0.4124391232923613,-1.7735994175294356,10,0.6805619124329493
3,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(volume, 20) + decay_linear(close, 10))",,-1.0621533587211494,6.093535347332275,0.030769915384834676,-1.2462234792731954,9,-1.1121533587211494
4,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(volume, 20) + cs_rank(vwap - close))",,0.8156686834798507,95.00495187727749,0.44716665623496804,-1.9621545947393502,10,0.7156686834798507
5,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(volume, 20))",,0.8208005634595817,88.14642104022606,0.4150239932099696,-1.7597784708209934,7,0.8208005634595817
6,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(volume, 20) + cs_rank(vwap - close))",,0.8156686834798507,95.00495187727749,0.44716665623496804,-1.9621545947393502,10,0.7156686834798507
7,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(volume, 20))",,0.8208005634595817,88.14642104022606,0.4150239932099696,-1.7597784708209934,7,0.8208005634595817
8,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(volume, 20) + ts_rank(vwap, 20))",,0.8260781059071395,88.27856579202329,0.4158051577148483,-1.728324482039788,9,0.7760781059071394
9,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(volume, 20))",,0.8208005634595817,88.14642104022606,0.4150239932099696,-1.7597784708209934,7,0.8208005634595817
10,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(volume, 20) + decay_linear(ts_rank(vwap, 20), 20))",,0.7758351051118465,87.71972243993146,0.41297868230999724,-1.7830572806167813,10,0.6758351051118465
11,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(volume, 20))",,0.8208005634595817,88.14642104022606,0.4150239932099696,-1.7597784708209934,7,0.8208005634595817
12,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(volume, 20) + cs_rank(vwap - close))",,0.8156686834798507,95.00495187727749,0.44716665623496804,-1.9621545947393502,10,0.7156686834798507
13,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(volume, 20))",,0.8208005634595817,88.14642104022606,0.4150239932099696,-1.7597784708209934,7,0.8208005634595817
14,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(vwap, 20))",,0.8229839861968617,46.845424242760686,0.2161512164601488,-0.516438320738182,7,0.8229839861968617
15,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(vwap, 20) + ts_rank(high - low, 20))",,0.8146972180558643,57.13968240839301,0.2624011746757118,-0.7990843760042478,10,0.7146972180558643
16,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(vwap, 20))",,0.8229839861968617,46.845424242760686,0.2161512164601488,-0.516438320738182,7,0.8229839861968617
17,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(vwap, 20) + decay_linear(ts_rank(high - low, 10), 20))",,0.8133150550570227,46.78631435952048,0.21575537717125143,-0.5187725998284167,11,0.6633150550570227
18,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(vwap, 20))",,0.8229839861968617,46.845424242760686,0.2161512164601488,-0.516438320738182,7,0.8229839861968617
19,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(vwap, 20) + decay_linear(ts_rank(volume, 20), 10))",,0.8202135358129247,47.02444345187858,0.21740692209718554,-0.5023584714627549,10,0.7202135358129247
20,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(vwap, 20))",,0.8229839861968617,46.845424242760686,0.2161512164601488,-0.516438320738182,7,0.8229839861968617
21,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(vwap, 20) + decay_linear(zscore(volume, 20), 10))",,0.7828657342288217,48.15862522426165,0.22271557894033406,-0.5428350297126139,10,0.6828657342288217
22,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(vwap, 20))",,0.8229839861968617,46.845424242760686,0.2161512164601488,-0.516438320738182,7,0.8229839861968617
23,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(vwap, 20) + cs_rank(volume))",,0.9010304105878846,44.048945380987945,0.2032843357597728,-0.35050678347409714,9,0.8510304105878845
24,baseline,"cs_rank(-1 * stddev(delta(close, 1), 20) + zscore(vwap, 20))",,0.8229839861968617,46.845424242760686,0.2161512164601488,-0.516438320738182,7,0.8229839861968617
