iteration,mode,factor_code,error,Gross_IR,Turnover,Cost_Impact,Net_IR,node_count,reward
0,baseline,"rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5))",,-0.2475089504440473,41.63078979471581,0.1822739012270714,-1.3165836990044426,6.0,-0.2475089504440473
1,baseline,"cs_rank((high - low) / (vwap - close) + (volume / sma(volume, 20)))",Rejected by AST anti-pattern guardrails: UNPROTECTED_DIVISION: a division's denominator is not epsilon-protected (x / (y + 1e-5)) or a ranked value — it could be zero.; UNPROTECTED_DIVISION: a division's denominator is not epsilon-protected (x / (y + 1e-5)) or a ranked value — it could be zero.,,,,,,-inf
2,baseline,"rank((close - open) / (stddev(close, 60) + 1e-5))",,-0.6367144796759453,332.1629289218055,1.699020920108073,-11.459743727276438,5.0,-0.6367144796759453
3,baseline,"rank((high - low) / (stddev(close, 60) + 1e-5))",,-0.3299392024648864,197.89681222898278,0.942550647832866,-7.5834707975390065,5.0,-0.3299392024648864
4,baseline,"rank((high - low) / (stddev(close, 60) + 1e-5)) * cs_rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5))",,-0.24600147949833676,173.29898575082927,0.8071275386565441,-5.787318428454282,12.0,-0.4460014794983368
5,baseline,"cs_rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5)) + cs_rank((high - low) / (stddev(close, 60) + 1e-5))",,-0.31266985624912297,174.1624014824848,0.8101736544687889,-5.346358116591311,12.0,-0.512669856249123
6,baseline,"rank(delta(close, 60) / (stddev(delta(close, 1), 60) + 1e-5)) + cs_rank(vwap - open)",,-0.41159149877370793,244.45328190285394,1.2156855276777248,-8.231909711581682,9.0,-0.4615914987737079
7,baseline,"cs_rank(vwap - open) + ts_rank(close, 60)",,-0.37999168293364105,247.43658286330006,1.2433688717964362,-8.921590911630016,4.0,-0.37999168293364105
8,baseline,"rank(close - sma(close, 20)) / (stddev(close, 60) + 1e-5)",,0.35503250556172183,51.71134189341162,0.25201604329644106,-0.37476582955881377,6.0,0.35503250556172183
9,baseline,"cs_rank(close - sma(close, 20)) / (stddev(close, 60) + 1e-5)",,0.35503250556172183,51.71134189341162,0.25201604329644106,-0.37476582955881377,6.0,0.35503250556172183
