,0
2006-01-03,0.00965426132706565
2006-01-04,0.005044721392509646
2006-01-05,0.008456655965676938
2006-01-06,0.007946320865512472
2006-01-09,-0.0033993239561760243
2006-01-10,0.0018640942996705778
2006-01-11,0.005887870068780551
2006-01-12,-0.0030879034109368474
2006-01-13,0.0028838645544314663
2006-01-17,-0.0011102788887696004
2006-01-18,-0.008591768999680801
2006-01-19,0.008903016445739521
2006-01-20,-0.003114119929795973
2006-01-23,-0.0022259341156555777
2006-01-24,-0.001571632401764366
2006-01-25,0.007081605974286054
2006-01-26,-0.0010226943336401003
2006-01-27,-0.00026187832322575926
2006-01-30,0.0011223841304695583
2006-01-31,-0.0014005600134550232
2006-02-01,0.006164200070603884
2006-02-02,-0.0028803149654019326
2006-02-03,-0.004564115923402912
2006-02-06,-0.0007641411189257622
2006-02-07,0.006457726568125463
2006-02-08,0.004240384494489177
2006-02-09,-0.006123834140638149
2006-02-10,-0.0019824667163307556
2006-02-13,-0.0032735925444831717
2006-02-14,0.001691010994979382
2006-02-15,0.0022733539582115965
2006-02-16,0.006582695334987931
2006-02-17,0.002714597360327925
2006-02-21,-0.0017464274740215048
2006-02-22,-0.005151079642748511
2006-02-23,-0.0025634566130415485
2006-02-24,-6.563162022859614e-05
2006-02-27,0.0010817519448301086
2006-02-28,0.0008242095105517189
2006-03-01,0.003659624435587005
2006-03-02,0.0036452316085383964
2006-03-03,-0.001988599856250118
2006-03-06,-0.0006362526721128468
2006-03-07,-0.005615319344863123
2006-03-08,-0.0010286387667213506
2006-03-09,-0.0037744802987864107
2006-03-10,-0.004239640785578764
2006-03-13,0.0025964752592989096
2006-03-14,0.0005863185144985624
2006-03-15,-0.0011691125820222966
2006-03-16,-0.006420450843390548
2006-03-17,-0.00017058693495854537
2006-03-20,0.004132217539274802
2006-03-21,0.004817023037764829
2006-03-22,-0.0028582170590334514
2006-03-23,-0.0006387402118624531
2006-03-24,-0.0002622035988172584
2006-03-27,0.0017912918311762175
2006-03-28,-0.0023121044401484044
2006-03-29,0.006170786645497767
2006-03-30,0.00215325111614092
2006-03-31,-0.0016334704357331966
2006-04-03,0.004652636665657864
2006-04-04,-0.0014756258453357712
2006-04-05,0.002662336638188585
2006-04-06,-0.0018599696503989053
2006-04-07,-0.0029304415168896745
2006-04-10,-0.0009537075737098786
2006-04-11,0.001182829062033582
2006-04-12,0.003500305421772106
2006-04-13,-1.4225584172946975e-05
2006-04-17,-0.006088872480325591
2006-04-18,-0.002219245671824918
2006-04-19,0.0035138256574779366
2006-04-20,0.0005989715984617287
