,0
2006-01-03,0.0032382644611054965
2006-01-04,-0.002384764760882393
2006-01-05,0.0013952787534416366
2006-01-06,0.00039520674752121805
2006-01-09,-0.007571708262064672
2006-01-10,-0.0017973444210782747
2006-01-11,-0.0029622466741736735
2006-01-12,0.0008623858395658717
2006-01-13,0.0016381056136580618
2006-01-17,-0.0032317543920337335
2006-01-18,-0.008391676753731652
2006-01-19,0.007394206938797858
2006-01-20,-0.0021878833542098497
2006-01-23,-0.004320538167715099
2006-01-24,0.0014753050410294343
2006-01-25,0.006872371220014627
2006-01-26,-0.004941696312430433
2006-01-27,-0.0026719165701315326
2006-01-30,0.0001896458150380323
2006-01-31,-0.0020327110481729153
2006-02-01,0.002037453934762275
2006-02-02,-0.005370637068658499
2006-02-03,-0.004951023574543233
2006-02-06,0.004387458839783283
2006-02-07,-0.006166582728661539
2006-02-08,0.00029796879562253445
2006-02-09,-0.015848075946209208
2006-02-10,-0.007140913077577265
2006-02-13,-0.005623621711935828
2006-02-14,-0.006663918003933588
2006-02-15,-0.008223005395785472
2006-02-16,0.011965844528342113
2006-02-17,0.0015936168900029636
2006-02-21,0.003736051598295741
2006-02-22,-0.010459673146502861
2006-02-23,-0.005466744820291818
2006-02-24,0.0012837892264458129
2006-02-27,-0.001772413867545617
2006-02-28,0.001280779944827567
2006-03-01,0.0034847779716960948
2006-03-02,-0.001748807112443625
2006-03-03,-0.005254626914586917
2006-03-06,0.0077937887183474695
2006-03-07,-0.0015168281504932505
2006-03-08,-0.0012953058894396902
2006-03-09,-0.0069439576783018086
2006-03-10,-0.006190742958240853
2006-03-13,-0.005597734429334024
2006-03-14,-0.00026038795511342016
2006-03-15,-0.0026369627654353666
2006-03-16,-0.011717226909455663
2006-03-17,-0.000261587646281597
2006-03-20,0.011438396850979972
2006-03-21,6.903389140908546e-05
2006-03-22,-0.008083273207771378
2006-03-23,0.0031625276255108806
2006-03-24,-0.00020940410557106649
2006-03-27,-0.0007990089557154917
2006-03-28,-0.004802373669790276
2006-03-29,-0.003410704941939419
2006-03-30,-0.0012694601813480776
2006-03-31,-0.0010503656904088516
2006-04-03,0.0012379207217773562
2006-04-04,-0.0009992003472061703
2006-04-05,-0.00903166030809658
2006-04-06,-0.005671986672502365
2006-04-07,-0.0028942005299650983
2006-04-10,-0.0037554620640049877
2006-04-11,-0.0011703073004927
2006-04-12,0.005122891139611863
2006-04-13,0.0023334733923627764
